"","yhat_SN",""
"y_all[1]",3.951593672376,2.52193401843431
"y_all[2]",6.8635658814,7.2764125776245
"y_all[4]",11.1596355797,9.25622786569272
"y_all[5]",9.0966723545,10.046991925793
"y_all[6]",4.024213028946,2.29477376168474
"y_all[7]",4.53502491367,1.9360407798607
"y_all[8]",7.3663448093,8.48706822209914
"y_all[9]",5.10189848399,6.93550964128861
"y_all[10]",3.594478186191,4.58023724920607
"y_all[11]",9.5765095618,7.37244184996756
"y_all[12]",6.8615100454,8.20697956326172
"y_all[13]",7.7718821988,6.72772116366279
"y_all[14]",-0.56984870860424,-0.826499719763348
"y_all[15]",8.180577415,7.81344068451024
"y_all[17]",7.624950037,9.02653222609296
"y_all[18]",11.7566144845,12.2974981656249
"y_all[19]",8.7187931767,10.0104932690448
"y_all[21]",9.1787273474,9.67023264080726
"y_all[22]",5.8156262348,5.42880910868752
"y_all[23]",4.3570844533597,4.78046685797435
"y_all[24]",6.0877801861,5.70845067356136
"y_all[25]",7.9997076809,9.29859253071803
"y_all[26]",8.1089914678,6.95489337568518
"y_all[29]",7.8190444778,8.9827062681994
"y_all[31]",7.2067510762,7.78748938130615
"y_all[33]",8.3680882435,8.51607407270946
"y_all[35]",3.565273245401,2.32076365033347
"y_all[36]",6.0748485419,7.76147422331376
"y_all[37]",6.5265021826,9.36955821582104
"y_all[38]",5.7929397777,4.74508867847275
"y_all[39]",6.3743209588,6.2136505978067
"y_all[40]",5.3952541087,4.34923752778518
"y_all[41]",5.46315635815,7.0105920038131
"y_all[43]",6.3905693145,3.61425999415288
"y_all[44]",10.2643327725,8.91990395812431
"y_all[46]",5.05504927854,3.15294441847769
"y_all[49]",2.736014367292,2.98540749270984
"y_all[50]",9.2608000155,8.53126437239172
"y_all[51]",8.9317422887,9.82143041950434
"y_all[52]",2.21293182956779,2.91371030023858
"y_all[53]",5.85439824008,4.7459753312842
"y_all[54]",4.9399528199,5.97452642223979
"y_all[56]",9.3117547763,10.1697211794311
"y_all[59]",8.3320492827,9.0358187922529
"y_all[60]",5.8145536072,7.13941065750559
"y_all[61]",10.2562806653,10.4167565029306
"y_all[62]",8.2946840137,10.5533085924531
"y_all[63]",5.28421691835,5.21419617035635
"y_all[64]",7.718923874,8.22624618271749
"y_all[65]",5.2997190586,4.42314553457537
"y_all[66]",6.4218750585,6.93220570839247
"y_all[67]",2.17170747445857,1.68644822067777
"y_all[68]",6.9901233193,7.23551239002914
"y_all[69]",2.7076315770683,2.84138174728088
"y_all[70]",9.3284298812,8.35248402077283
"y_all[72]",7.7903163421,8.10775717327603
"y_all[73]",5.2483846732,5.59674464094464
"y_all[74]",4.6219118077,3.6470159289406
"y_all[75]",4.2120333374,5.88630641489432
"y_all[76]",7.2078338301,7.19130167507367
"y_all[77]",5.3221041896,1.51428734987557
"y_all[78]",3.495527790928,3.92800346111958
"y_all[79]",3.993637454567,4.73072093751331
"y_all[81]",6.8287486244,7.87301967105115
"y_all[83]",11.365703351,10.4306584860622
"y_all[84]",3.486763554783,4.80461277956128
"y_all[86]",4.85577989974,4.73115244885915
"y_all[88]",4.30116804645,3.45731085306759
"y_all[89]",5.7617913017,8.28718350660448
"y_all[90]",7.3073201512,10.669721448262
"y_all[91]",7.6531307062,6.57714961335075
"y_all[92]",9.5804998161,10.8605901745094
"y_all[93]",6.4676673167,5.85995222271708
"y_all[94]",6.168805464,6.9582850332788
"y_all[95]",9.4111734174,9.57503710390857
"y_all[96]",12.0228721324,12.361248141095
"y_all[99]",7.2979765217,5.8997863378351
"y_all[100]",6.3355748231,5.72984147052766
"y_all[103]",4.05861130511,6.91845215373133
"y_all[104]",6.9544607256,8.11341447450096
"y_all[105]",5.6003374663,5.31644320171753
"y_all[106]",7.8631150217,5.4664692403948
"y_all[107]",7.7571786252,8.65090460146437
"y_all[108]",9.8530675439,11.3052031265218
"y_all[109]",8.3599459979,9.04019598347895
"y_all[110]",8.3123636244,7.49115113277688
"y_all[111]",3.95565290323,1.8997041992671
"y_all[114]",4.49704260098,4.30925964458591
"y_all[116]",3.333025622852,2.82893161416431
"y_all[117]",8.1899748942,10.1778665640993
"y_all[118]",5.42888447971,6.15147773218264
"y_all[119]",7.9864853019,7.58056098776056
"y_all[121]",5.7484081101,5.07855407317861
"y_all[122]",9.5537879924,9.77197339957308
"y_all[123]",6.418603855,5.64573754812815
"y_all[125]",6.5397749238,2.79033981817064
"y_all[126]",8.9474298273,7.11593517066145
"y_all[127]",7.0429336223,6.8645359084187
"y_all[128]",5.1816779745,5.13744545344124
"y_all[130]",5.6340470819,3.39085775737879
"y_all[131]",5.13009755573,4.94982568557165
"y_all[132]",4.14498495694,4.34369493575002
"y_all[134]",4.86153673687,6.24051527883308
"y_all[135]",6.9081694066,5.79654070621135
"y_all[136]",1.2765125022856,1.05962997053788
"y_all[137]",7.3153429591,9.39700780334089
"y_all[138]",7.6260888712,6.89158365563035
"y_all[140]",7.7705142417,9.03922144142803
"y_all[141]",-0.33095398286781,0.696641550818347
"y_all[142]",6.9929206406,6.32513933794658
"y_all[143]",7.1833655779,7.40008936289934
"y_all[144]",7.5772295688,6.3859837410732
"y_all[145]",2.750474027457,2.3806165776046
"y_all[146]",5.00000457655,6.66949095836156
"y_all[148]",6.9495542878,7.56607933994314
"y_all[149]",0.61563559177063,-0.689410786390494
"y_all[151]",8.846068745,7.48050589498572
"y_all[152]",6.6119613407,5.21132665263358
"y_all[154]",6.4939228003,7.06405728608916
"y_all[157]",10.7833319626,12.5328496899209
"y_all[160]",10.7341532941,9.08827055839029
"y_all[161]",5.9348451886,5.59009154538044
"y_all[163]",8.2842077015,8.77804159632731
"y_all[164]",10.9669358836,8.23583565562495
"y_all[167]",4.33970291676,3.10272202200978
"y_all[168]",2.914804368302,3.739567627715
"y_all[170]",4.88997459679,5.54018994502132
"y_all[171]",11.3000825248,10.8901243062851
