"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.6124783354107,0.24470759340463,0.07818075785,0.933172496
"2",0.75,0.4622066490531,0.244041260571091,0.030650942725,0.89039645975
"3",0.85,0.904478470557,0.137927316932988,0.45634372875,0.99613996625
"4",0.95,0.74085734502,0.15754998735811,0.3432711715,0.937124446
"5",1.9,1.858911923,0.233729623216944,1.3392296675,2.292447555
"6",-0.5,-0.35480945892208,0.135044268319574,-0.57744518575,-0.01904554785
"7",-1.4,-1.4444464179,0.186669096298192,-1.8040858575,-1.0559398425
"8",0,0.035092010129506,0.0608197433871812,-0.047585286175,0.22067045025
"9",0,0.02117814432646,0.0390789847065198,-0.03982995685,0.12733548525
"10",28.5799999999999,28.5799999999999,28.5799999999999,28.5799999999999,28.5799999999999
