"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.4472602434581,0.254471395391793,0.0254432772,0.85003561125
"2",0.75,0.4986185120101,0.285473781288146,0.03386849005,0.9245444395
"3",0.85,0.8611108704392,0.201433059480093,0.13128919075,0.99196847425
"4",0.95,0.96080494321,0.0591675607057787,0.82965966275,0.997913937
"5",0.6,0.9699004203399,0.413508483133304,-0.055862503675,1.642819275
"6",0.7,1.1335267687453,0.446353877580739,0.14189569575,1.86325331
"7",0.6,1.8697062225569,0.753095106009788,0.271818278,3.076874765
"8",0.5,1.88942519444,0.690219710950013,0.35312748675,2.946989215
"9",1.9,2.160063349,0.321663426143095,1.5699189225,2.7756649775
"10",-0.5,-0.291924024881288,0.121050777478215,-0.503613402,-0.01378474405
"11",-1.4,-1.5803787617,0.249361867789579,-2.0859699275,-1.1220355175
"12",0,-0.009444966962184,0.0492342455141687,-0.116086965,0.057848833775
"13",0,0.036923550570016,0.0536489599353179,-0.030043598875,0.1914628955
"14",97.67,97.67,97.67,97.67,97.67
