"","yhat_SN",""
"y_all[1]",-1.9047867123912,-3.47806598156569
"y_all[2]",0.8854354116817,1.2764125776245
"y_all[4]",5.068451464674,3.25622786569272
"y_all[5]",3.0626947859491,4.04699192579296
"y_all[6]",-2.1142102714385,-3.70522623831526
"y_all[7]",-1.32143424759567,-4.0639592201393
"y_all[8]",1.50158730178486,2.48706822209914
"y_all[9]",-0.7317885062196,0.935509641288613
"y_all[10]",-2.3411925399222,-1.41976275079393
"y_all[11]",3.581234686199,1.37244184996756
"y_all[12]",0.88710446650255,2.20697956326172
"y_all[13]",1.6491088529751,0.727721163662792
"y_all[14]",-6.5758073971,-6.82649971976335
"y_all[15]",2.3249991014352,1.81344068451024
"y_all[16]",0.80641417693741,0.638125075319578
"y_all[17]",1.6064476894567,3.02653222609296
"y_all[18]",5.63208706005,6.29749816562493
"y_all[19]",2.589594014959,4.01049326904484
"y_all[20]",2.2927640313919,0.128011711596993
"y_all[21]",3.153253177205,3.67023264080726
"y_all[22]",-0.1942144019857,-0.57119089131248
"y_all[23]",-1.4882183246172,-1.21953314202565
"y_all[24]",-0.07828501050885,-0.291549326438639
"y_all[25]",1.9950092286226,3.29859253071803
"y_all[26]",1.96701848834624,0.954893375685181
"y_all[28]",-0.5426065648338,-1.38336157777933
"y_all[29]",1.685463611531,2.9827062681994
"y_all[30]",1.85768694186126,2.12486621516255
"y_all[31]",1.152583961828,1.78748938130615
"y_all[32]",2.2320756108668,0.803770662092285
"y_all[33]",2.071875947948,2.51607407270946
"y_all[34]",-0.04185509653,1.37798592292869
"y_all[35]",-2.37661661311305,-3.67923634966653
"y_all[36]",0.1066561167237,1.76147422331376
"y_all[37]",0.46241010533732,3.36955821582104
"y_all[38]",-0.14186102440487,-1.25491132152725
"y_all[39]",0.42727160511322,0.213650597806695
"y_all[40]",-0.61104267360232,-1.65076247221483
"y_all[41]",-0.552231312277,1.0105920038131
"y_all[42]",0.68904451455277,0.0748980865973634
"y_all[43]",0.37660387368218,-2.38574000584712
"y_all[44]",4.22784862481,2.91990395812431
"y_all[45]",0.3522674633658,-0.934502808100465
"y_all[46]",-0.9598155026283,-2.84705558152231
"y_all[48]",2.69776945028313,2.25286400265586
"y_all[49]",-3.058834195911,-3.01459250729016
"y_all[50]",3.144161906086,2.53126437239172
"y_all[51]",2.841878970114,3.82143041950434
"y_all[52]",-3.758137594804,-3.08628969976142
"y_all[53]",-0.1898174145846,-1.2540246687158
"y_all[54]",-1.0215471548314,-0.0254735777602091
"y_all[55]",4.2396167736717,5.97093331106823
"y_all[56]",3.389143651818,4.16972117943112
"y_all[58]",0.3795133618149,-0.788875334134051
"y_all[59]",2.2176399596127,3.0358187922529
"y_all[60]",-0.14069736513055,1.13941065750559
"y_all[61]",4.30365835898,4.41675650293059
"y_all[62]",2.2774428540304,4.55330859245314
"y_all[63]",-0.6262972926028,-0.785803829643654
"y_all[64]",1.7589216630485,2.22624618271749
"y_all[65]",-0.71346193599284,-1.57685446542463
