"","yhat_SN",""
"y_all[1]",4.021804716996,2.52193401843431
"y_all[2]",6.8802620599,7.2764125776245
"y_all[4]",11.1013841485,9.25622786569272
"y_all[5]",9.2223387403,10.046991925793
"y_all[6]",4.0223390539315,2.29477376168474
"y_all[7]",4.58113170248,1.9360407798607
"y_all[8]",7.4321218413,8.48706822209914
"y_all[9]",5.12659568478,6.93550964128861
"y_all[10]",3.673208447974,4.58023724920607
"y_all[11]",9.7026141877,7.37244184996756
"y_all[12]",6.8745102409,8.20697956326172
"y_all[13]",7.8596718636,6.72772116366279
"y_all[14]",-0.572640396027815,-0.826499719763348
"y_all[15]",8.323482045,7.81344068451024
"y_all[17]",7.7152522708,9.02653222609296
"y_all[18]",11.6650671547,12.2974981656249
"y_all[19]",8.7723298053,10.0104932690448
"y_all[21]",9.1797405661,9.67023264080726
"y_all[22]",6.003128423,5.42880910868752
"y_all[23]",4.339176027458,4.78046685797435
"y_all[24]",6.0674568048,5.70845067356136
"y_all[25]",8.0706880527,9.29859253071803
"y_all[26]",8.1131345579,6.95489337568518
"y_all[29]",7.979896243,8.9827062681994
"y_all[31]",7.2262187812,7.78748938130615
"y_all[33]",8.4111415544,8.51607407270946
"y_all[35]",3.63336766597,2.32076365033347
"y_all[36]",6.1289815996,7.76147422331376
"y_all[37]",6.5326062399,9.36955821582104
"y_all[38]",5.8237218426,4.74508867847275
"y_all[39]",6.3990728528,6.2136505978067
"y_all[40]",5.386594992,4.34923752778518
"y_all[41]",5.4739487396,7.0105920038131
"y_all[43]",6.3963557579,3.61425999415288
"y_all[44]",10.186538837,8.91990395812431
"y_all[46]",5.11117226738,3.15294441847769
"y_all[49]",2.8365937967547,2.98540749270984
"y_all[50]",9.2896209554,8.53126437239172
"y_all[51]",8.9679564215,9.82143041950434
"y_all[52]",2.2850664303572,2.91371030023858
"y_all[53]",5.8067859907,4.7459753312842
"y_all[54]",5.05144142715,5.97452642223979
"y_all[56]",9.3535365517,10.1697211794311
"y_all[59]",8.3522250928,9.0358187922529
"y_all[60]",5.96391103899,7.13941065750559
"y_all[61]",10.3252684002,10.4167565029306
"y_all[62]",8.3386593154,10.5533085924531
"y_all[63]",5.3474805919,5.21419617035635
"y_all[64]",7.7839931041,8.22624618271749
"y_all[65]",5.3634959121,4.42314553457537
"y_all[66]",6.4903024986,6.93220570839247
"y_all[67]",2.291179317923,1.68644822067777
"y_all[68]",7.1097318927,7.23551239002914
"y_all[69]",2.75138036035952,2.84138174728088
"y_all[70]",9.2712989395,8.35248402077283
"y_all[72]",7.840816322,8.10775717327603
"y_all[73]",5.3260038091,5.59674464094464
"y_all[74]",4.69372689909,3.6470159289406
"y_all[75]",4.18493696098123,5.88630641489432
"y_all[76]",7.4289222894,7.19130167507367
"y_all[77]",5.38046490649,1.51428734987557
"y_all[78]",3.569090406442,3.92800346111958
"y_all[79]",4.09625724211,4.73072093751331
"y_all[81]",6.8190780762,7.87301967105115
"y_all[83]",11.3694266003,10.4306584860622
"y_all[84]",3.4385124521939,4.80461277956128
"y_all[86]",4.94810742511,4.73115244885915
"y_all[88]",4.34389331496,3.45731085306759
"y_all[89]",5.9061211233,8.28718350660448
"y_all[90]",7.3470998742,10.669721448262
"y_all[91]",7.6952388539,6.57714961335075
"y_all[92]",9.6477822662,10.8605901745094
"y_all[93]",6.3699863154,5.85995222271708
"y_all[94]",6.2820582729,6.9582850332788
"y_all[95]",9.4523502178,9.57503710390857
"y_all[96]",12.0406150857,12.361248141095
"y_all[99]",7.3061719889,5.8997863378351
"y_all[100]",6.4223264672,5.72984147052766
"y_all[103]",4.04387575056,6.91845215373133
"y_all[104]",6.9834154745,8.11341447450096
"y_all[105]",5.62876136604,5.31644320171753
"y_all[106]",7.9305419603,5.4664692403948
"y_all[107]",7.7779536797,8.65090460146437
"y_all[108]",9.8036612711,11.3052031265218
"y_all[109]",8.3750862671,9.04019598347895
"y_all[110]",8.4007274108,7.49115113277688
"y_all[111]",4.07996418134,1.8997041992671
"y_all[114]",4.63242563134,4.30925964458591
"y_all[116]",3.2693629668498,2.82893161416431
