"","yhat_SN",""
"y_all[1]",4.002715712196,2.52193401843431
"y_all[2]",6.9719629108,7.2764125776245
"y_all[4]",11.113320262,9.25622786569272
"y_all[5]",9.2267851594,10.046991925793
"y_all[6]",4.03846657744,2.29477376168474
"y_all[7]",4.66292715701,1.9360407798607
"y_all[8]",7.4503622277,8.48706822209914
"y_all[9]",5.250310181,6.93550964128861
"y_all[10]",3.726609921408,4.58023724920607
"y_all[11]",9.655260803,7.37244184996756
"y_all[12]",6.9118284536,8.20697956326172
"y_all[13]",7.8421378949,6.72772116366279
"y_all[14]",-0.65696776426432,-0.826499719763348
"y_all[15]",8.3001849211,7.81344068451024
"y_all[17]",7.7699684967,9.02653222609296
"y_all[18]",11.7158903359,12.2974981656249
"y_all[19]",8.7163515242,10.0104932690448
"y_all[21]",9.3191873078,9.67023264080726
"y_all[22]",5.8163624724,5.42880910868752
"y_all[23]",4.3524987255,4.78046685797435
"y_all[24]",6.1320033059,5.70845067356136
"y_all[25]",8.0436637786,9.29859253071803
"y_all[26]",8.117171741,6.95489337568518
"y_all[29]",7.9252273199,8.9827062681994
"y_all[31]",7.2608201971,7.78748938130615
"y_all[33]",8.3841967283,8.51607407270946
"y_all[35]",3.548885255162,2.32076365033347
"y_all[36]",6.1835841729,7.76147422331376
"y_all[37]",6.6377826578,9.36955821582104
"y_all[38]",5.7643397806,4.74508867847275
"y_all[39]",6.4133428293,6.2136505978067
"y_all[40]",5.34560204171,4.34923752778518
"y_all[41]",5.53926187658,7.0105920038131
"y_all[43]",6.4235985045,3.61425999415288
"y_all[44]",10.2913710431,8.91990395812431
"y_all[46]",5.14361354647,3.15294441847769
"y_all[49]",2.8137446931235,2.98540749270984
"y_all[50]",9.3522322195,8.53126437239172
"y_all[51]",8.9285435353,9.82143041950434
"y_all[52]",2.25593239092989,2.91371030023858
"y_all[53]",5.8630369968,4.7459753312842
"y_all[54]",5.0879354421,5.97452642223979
"y_all[56]",9.3118291258,10.1697211794311
"y_all[59]",8.3440434592,9.0358187922529
"y_all[60]",6.0137177373,7.13941065750559
"y_all[61]",10.3076235345,10.4167565029306
"y_all[62]",8.3432704007,10.5533085924531
"y_all[63]",5.4025446499,5.21419617035635
"y_all[64]",7.7976629426,8.22624618271749
"y_all[65]",5.3433279056,4.42314553457537
"y_all[66]",6.481517797,6.93220570839247
"y_all[67]",2.2198372553698,1.68644822067777
"y_all[68]",7.0882840899,7.23551239002914
"y_all[69]",2.757717618099,2.84138174728088
"y_all[70]",9.3707408813,8.35248402077283
"y_all[72]",7.866267202,8.10775717327603
"y_all[73]",5.2533998826,5.59674464094464
"y_all[74]",4.647860816082,3.6470159289406
"y_all[75]",4.23621970846,5.88630641489432
"y_all[76]",7.2319173012,7.19130167507367
"y_all[77]",5.373017179,1.51428734987557
"y_all[78]",3.511780871037,3.92800346111958
"y_all[79]",4.22986839329,4.73072093751331
"y_all[81]",6.9066206452,7.87301967105115
"y_all[83]",11.5029142026,10.4306584860622
"y_all[84]",3.5551724257287,4.80461277956128
"y_all[86]",4.767512053679,4.73115244885915
"y_all[88]",4.38076808333,3.45731085306759
"y_all[89]",5.8772194731,8.28718350660448
"y_all[90]",7.3812694813,10.669721448262
"y_all[91]",7.6755818891,6.57714961335075
"y_all[92]",9.6565115532,10.8605901745094
"y_all[93]",6.3384992811,5.85995222271708
"y_all[94]",6.2463353936,6.9582850332788
"y_all[95]",9.5324191766,9.57503710390857
"y_all[96]",12.0765387684,12.361248141095
"y_all[99]",7.3139817259,5.8997863378351
"y_all[100]",6.3467855921,5.72984147052766
"y_all[103]",4.11776905717,6.91845215373133
"y_all[104]",6.9758585833,8.11341447450096
"y_all[105]",5.6290997932,5.31644320171753
"y_all[106]",7.990501889,5.4664692403948
"y_all[107]",7.6944305158,8.65090460146437
"y_all[108]",9.8844322305,11.3052031265218
"y_all[109]",8.432771027,9.04019598347895
"y_all[110]",8.3759126357,7.49115113277688
"y_all[111]",4.061644076878,1.8997041992671
"y_all[114]",4.6649515669,4.30925964458591
"y_all[116]",3.297147180519,2.82893161416431
"y_all[117]",8.1974014719,10.1778665640993
"y_all[118]",5.4346956949,6.15147773218264
"y_all[119]",8.1627456942,7.58056098776056
"y_all[121]",5.7882053011,5.07855407317861
"y_all[122]",9.7105741914,9.77197339957308
"y_all[123]",6.4723203206,5.64573754812815
"y_all[125]",6.5898520433,2.79033981817064
"y_all[126]",9.0407409776,7.11593517066145
"y_all[127]",7.0642136313,6.8645359084187
"y_all[128]",5.211653723,5.13744545344124
"y_all[130]",5.7658979465,3.39085775737879
"y_all[131]",5.1034129371,4.94982568557165
"y_all[132]",4.17891306701,4.34369493575002
"y_all[134]",4.8607978793,6.24051527883308
"y_all[135]",6.9959144844,5.79654070621135
