"","yhat_SN",""
"y_all[1]",-1.8130649809269,-3.47806598156569
"y_all[2]",0.90648147645964,1.2764125776245
"y_all[4]",5.07729591024,3.25622786569272
"y_all[5]",3.1097685384876,4.04699192579296
"y_all[6]",-2.0860677726327,-3.70522623831526
"y_all[7]",-1.3005091875058,-4.0639592201393
"y_all[8]",1.50722206607069,2.48706822209914
"y_all[9]",-0.6545243896431,0.935509641288613
"y_all[10]",-2.18967027801286,-1.41976275079393
"y_all[11]",3.670397236281,1.37244184996756
"y_all[12]",0.872088734515508,2.20697956326172
"y_all[13]",1.742999852308,0.727721163662792
"y_all[14]",-6.5157004944,-6.82649971976335
"y_all[15]",2.27474039739771,1.81344068451024
"y_all[16]",0.8760303961235,0.638125075319578
"y_all[17]",1.6644353231732,3.02653222609296
"y_all[18]",5.645265686,6.29749816562493
"y_all[19]",2.6408918187583,4.01049326904484
"y_all[20]",2.21972470651443,0.128011711596993
"y_all[21]",3.1829254237949,3.67023264080726
"y_all[22]",-0.1476109870048,-0.57119089131248
"y_all[23]",-1.5861798655531,-1.21953314202565
"y_all[24]",-0.0559892828293,-0.291549326438639
"y_all[25]",1.8911861438459,3.29859253071803
"y_all[26]",2.1419170382133,0.954893375685181
"y_all[28]",-0.409222024860413,-1.38336157777933
"y_all[29]",1.818973350019,2.9827062681994
"y_all[30]",1.8302954202693,2.12486621516255
"y_all[31]",1.278053828862,1.78748938130615
"y_all[32]",2.3220189663848,0.803770662092285
"y_all[33]",2.1836546767563,2.51607407270946
"y_all[34]",-0.0660302250699,1.37798592292869
"y_all[35]",-2.3210875614525,-3.67923634966653
"y_all[36]",0.12283743678168,1.76147422331376
"y_all[37]",0.5092915524488,3.36955821582104
"y_all[38]",-0.1272588462896,-1.25491132152725
"y_all[39]",0.5586677858057,0.213650597806695
"y_all[40]",-0.5774101866542,-1.65076247221483
"y_all[41]",-0.5691127094441,1.0105920038131
"y_all[42]",0.7936976750346,0.0748980865973634
"y_all[43]",0.534601761141,-2.38574000584712
"y_all[44]",4.282002443717,2.91990395812431
"y_all[45]",0.4365340248749,-0.934502808100465
"y_all[46]",-1.0620191449044,-2.84705558152231
"y_all[48]",2.740267621569,2.25286400265586
"y_all[49]",-2.897059027076,-3.01459250729016
"y_all[50]",3.1757961064558,2.53126437239172
"y_all[51]",2.8818847475256,3.82143041950434
"y_all[52]",-3.69901328127,-3.08628969976142
"y_all[53]",-0.0620742861902,-1.2540246687158
"y_all[54]",-0.9452708336582,-0.0254735777602091
"y_all[55]",4.191115884116,5.97093331106823
"y_all[56]",3.465172424504,4.16972117943112
"y_all[58]",0.3967020016166,-0.788875334134051
"y_all[59]",2.2307283033165,3.0358187922529
"y_all[60]",-0.11610726043633,1.13941065750559
"y_all[61]",4.316159301666,4.41675650293059
"y_all[62]",2.2433370338072,4.55330859245314
"y_all[63]",-0.6516523298414,-0.785803829643654
"y_all[64]",1.80364093621968,2.22624618271749
"y_all[65]",-0.6034267965206,-1.57685446542463
"y_all[66]",0.4178847322091,0.932205708392472
"y_all[67]",-3.854694918571,-4.31355177932223
"y_all[68]",1.18975657639214,1.23551239002914
"y_all[69]",-3.16629956724309,-3.15861825271912
"y_all[70]",3.30574025505,2.35248402077283
"y_all[71]",0.0825016629466,-1.23633729633976
"y_all[72]",1.7275813107915,2.10775717327603
"y_all[73]",-0.5722630810623,-0.403255359055356
"y_all[74]",-1.2307256532968,-2.3529840710594
"y_all[75]",-1.8314307163399,-0.113693585105681
"y_all[76]",1.1667988390861,1.19130167507367
"y_all[77]",-0.57384267692804,-4.48571265012442
"y_all[78]",-2.311836028206,-2.07199653888042
"y_all[79]",-1.904190605668,-1.26927906248669
"y_all[80]",0.43141979669817,-0.70852326716315
"y_all[81]",0.71603473573473,1.87301967105115
"y_all[83]",5.3914408879,4.43065848606219
"y_all[84]",-2.5374241458189,-1.19538722043872
"y_all[86]",-1.1563583733496,-1.26884755114085
"y_all[87]",4.47426734634,2.9365460097903
"y_all[88]",-1.55458256132779,-2.54268914693241
"y_all[89]",-0.04911025483062,2.28718350660448
"y_all[90]",1.3189932436739,4.66972144826204
"y_all[91]",1.5973048971,0.577149613350751
"y_all[92]",3.640318349825,4.86059017450944
"y_all[93]",0.4815075642064,-0.14004777728292
"y_all[94]",0.3104798044802,0.958285033278801
"y_all[95]",3.444061309942,3.57503710390857
"y_all[96]",5.9691049846,6.361248141095
"y_all[97]",-2.5497196470964,-4.89823036819424
"y_all[98]",-0.74397196431135,-0.941754174922399
"y_all[99]",1.10313706366927,-0.100213662164897
"y_all[100]",0.30845527432551,-0.270158529472337
"y_all[101]",-1.1157241252963,-2.49078649110685
"y_all[102]",0.4541436753559,2.22655807063528
"y_all[103]",-1.86600503511503,0.918452153731335
"y_all[104]",0.8842417927528,2.11341447450096
"y_all[105]",-0.3430059952764,-0.683556798282472
"y_all[106]",2.0768064944032,-0.533530759605203
"y_all[107]",1.7818613991759,2.65090460146437
"y_all[108]",3.650638992092,5.30520312652181
"y_all[109]",2.395277321073,3.04019598347895
"y_all[110]",2.6193417861193,1.49115113277688
"y_all[111]",-1.9760518477786,-4.1002958007329
"y_all[112]",-0.07272576966689,0.26550185779067
"y_all[113]",2.410814770129,3.97096148036545
"y_all[114]",-1.4537980222589,-1.69074035541409
"y_all[115]",0.67644877045702,-1.56500235134295
"y_all[116]",-2.631608800157,-3.17106838583569
"y_all[117]",2.0326794009763,4.17786656409931
"y_all[118]",-0.62181789627567,0.151477732182637
"y_all[119]",2.0610547164494,1.58056098776056
"y_all[121]",-0.2190492217953,-0.921445926821388
"y_all[122]",3.660850395099,3.77197339957308
"y_all[123]",0.47859925019037,-0.354262451871847
"y_all[124]",0.1994874552031,0.636046524171171
"y_all[125]",0.54996102256623,-3.20966018182936
"y_all[126]",2.916222015604,1.11593517066145
"y_all[127]",1.08360416389951,0.864535908418701
"y_all[128]",-0.90333405131026,-0.862554546558755
"y_all[129]",0.3275652810383,1.73884627836807
"y_all[130]",-0.357507209976856,-2.60914224262121
"y_all[131]",-0.9182488571927,-1.05017431442835
"y_all[132]",-1.92523774106869,-1.65630506424998
"y_all[133]",-1.46166750599356,-2.41700019733163
"y_all[134]",-1.27082309915929,0.240515278833075
"y_all[135]",0.978789193944,-0.203459293788651
"y_all[136]",-4.55341503832,-4.94037002946212
"y_all[137]",1.3615051775033,3.3970078033409
"y_all[138]",1.5497472593121,0.891583655630348
"y_all[139]",-0.9479265115241,-1.59880106996286
"y_all[140]",1.8429817263216,3.03922144142803
"y_all[141]",-6.29495278382,-5.30335844918165
"y_all[142]",1.00311764965566,0.325139337946579
"y_all[143]",1.0187291799132,1.40008936289934
"y_all[144]",1.6211007137719,0.385983741073199
"y_all[145]",-3.033331246833,-3.6193834223954
"y_all[146]",-0.95974684529496,0.669490958361561
