"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.5518486113874,0.294903657656094,0.03338229545,0.97182892925
"2",0.75,0.75605876921,0.155677705987471,0.3857604595,0.978733002
"3",0.85,0.83205436491,0.0952419637531129,0.63252196225,0.981657457
"4",0.95,0.89781557809,0.0484300878558362,0.808693256,0.98699058075
"5",1.5,1.7053707733,0.653788086353891,1.252537095,3.6346826925
"6",6,6.49942266538,1.20860271492763,2.96366424,8.507568795
"7",7,7.8490168987,1.31416254718723,4.710083075,10.642497475
"8",6.5,7.38500126,1.28374722271128,4.4080096175,9.567858215
"9",5,6.1434965279,1.37816112365261,3.014333335,8.714171815
"10",1.9,1.8859046438,0.0281770280775039,1.8329204125,1.93953328
"11",-0.5,-0.53351596057,0.0290222022145836,-0.59158462525,-0.475211257
"12",-1.4,-1.3889593071,0.029590709523944,-1.4463955225,-1.3343251575
"13",0,-0.01483790750185,0.0223223571843682,-0.059861579575,0.028150510475
"14",0,0.028096535846181,0.022267293349967,-0.013795929375,0.070847441625
"15",442.91,442.91,442.91,442.91,442.91
