"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.561713027109,0.200527489698826,0.1909324935,0.9345331505
"2",0.75,0.72682514244,0.155029115137789,0.36522086625,0.956950079
"3",0.85,0.92110349951,0.0395444391018452,0.830748594,0.98136278975
"4",0.95,0.92873390671,0.0297196008869923,0.864139356,0.9824973825
"5",1.5,1.6492872511,0.337058565777114,1.320648165,2.7493189675
"6",1.9,1.9089515064,0.0556757255587065,1.7974660375,2.01770314
"7",-0.5,-0.48198484708,0.067419269277718,-0.61189822325,-0.3533278905
"8",-1.4,-1.3589071277,0.0601073038878062,-1.473555475,-1.24273137
"9",0,0.023286428516476,0.0393998276855979,-0.039132158925,0.1198011955
"10",0,0.0023194250016351,0.0296712022702614,-0.05358205745,0.06074768535
"11",15.5599999999999,15.5599999999999,15.5599999999999,15.5599999999999,15.5599999999999
