"","yhat_SN",""
"y_all[229]",6.5020867444,6.6466885715771
"y_all[230]",6.8489443527,9.24846685622346
"y_all[231]",5.56586887594,9.30345977597957
"y_all[232]",2.6900508685988,2.62398476891913
"y_all[233]",6.1053154923,5.48790700180968
"y_all[234]",7.3027532016,6.47109935723763
"y_all[235]",6.8906858908,7.5048472778433
"y_all[236]",6.9627632676,9.96681693178449
"y_all[237]",6.00500440826,5.42242815317433
"y_all[238]",4.91025905589,4.99412672643954
"y_all[239]",6.5202048419,5.91097093155532
"y_all[240]",2.67651366731,3.82240738100927
"y_all[241]",6.6775999444,5.70520688893573
"y_all[242]",9.3322359614,8.55375754373907
"y_all[243]",6.0322592965,8.58769599943985
"y_all[244]",6.1136346686,4.45037570707806
"y_all[245]",6.5354957144,7.6302401313035
"y_all[246]",4.09029248919,5.13414843471133
"y_all[247]",5.650265754937,7.25225631167727
"y_all[248]",2.9887959052628,2.71704443077377
"y_all[249]",5.61602285401,4.10323930303229
"y_all[250]",8.6979596814,7.37909142609635
"y_all[251]",5.88248581468,5.18903660122312
"y_all[252]",5.1762738821,6.39395404514525
"y_all[253]",8.584629516,7.57370351521142
"y_all[254]",5.58305683767,3.95277879223964
"y_all[255]",5.87454773919,4.53480653053777
"y_all[256]",8.945856847,5.60019058018871
"y_all[257]",2.0409938386244,5.31011451983562
"y_all[258]",8.1790723648,8.97451536761399
"y_all[260]",3.85724376293,4.31234805968813
"y_all[261]",8.643566223,5.80701984133225
"y_all[262]",5.7464699232,6.15056200714705
"y_all[263]",6.9428180374,8.62015075963726
"y_all[264]",9.2781058134,6.98274162257968
"y_all[265]",12.305914225,11.3773593793611
"y_all[266]",8.2444899115,6.71499113088807
"y_all[267]",3.245569175601,4.52116050455316
"y_all[268]",4.3215343099619,3.98071499887851
"y_all[269]",8.435348993,7.15050840073316
"y_all[270]",5.52781138212,6.56590231577965
"y_all[271]",9.2281981928,7.56022085010715
"y_all[272]",9.5216250479,7.88796810561133
"y_all[273]",4.094747761377,5.1622013195051
"y_all[274]",11.5415264348,9.71500777292577
"y_all[275]",5.93447518436,3.56767045001472
"y_all[276]",9.873681529,10.7996928585646
"y_all[278]",8.7207452505,10.4097285201635
"y_all[279]",5.67994307034,6.15031763346243
"y_all[280]",9.8661926662,7.7928476711262
"y_all[281]",8.0305583873,8.3597539465921
"y_all[282]",5.30801792284,4.58332992788364
"y_all[283]",9.2413023663,8.64277523849445
"y_all[284]",8.1137181993,9.84773627627164
"y_all[285]",3.78668412804,2.36069092892657
"y_all[286]",3.045588500205,1.80778673149391
"y_all[287]",2.3933431429297,4.20728781534921
"y_all[288]",8.6136559644,9.99323533853605
"y_all[289]",4.58484624062,1.5145869965655
"y_all[290]",8.3936708069,7.35413837052274
"y_all[292]",9.2557684467,8.92688126743038
"y_all[293]",10.1275615711,11.0358085983023
"y_all[294]",1.9810894501319,1.00333433797798
"y_all[296]",4.49647992651,3.95948935528698
"y_all[297]",7.7480448329,8.18885564412203
"y_all[298]",7.4587839646,7.64928086322401
"y_all[299]",5.7325220824,4.99016196916494
"y_all[300]",3.7685422581,5.04064771616264
"y_all[301]",8.5070785582,9.85654955127877
"y_all[302]",5.32299170666,2.13230776444378
"y_all[303]",9.9222016109,7.68187441395866
"y_all[304]",6.0616759915,8.03503726084374
"y_all[305]",11.5631931242,10.3707472598045
"y_all[306]",9.741583841,9.95050475235003
"y_all[307]",6.7037583861,9.00007140283255
"y_all[308]",4.50229453903,3.36270936582599
"y_all[309]",2.9247434474577,3.47782807305097
"y_all[310]",8.5442645557,4.44875969757701
"y_all[311]",8.413080541,8.20887266766346
"y_all[312]",4.246931912837,5.30442344543557
"y_all[313]",3.971445855622,3.38131446488766
"y_all[314]",3.657819921567,3.11876045343397
"y_all[315]",6.28930199245,5.49314942879306
"y_all[316]",6.4157004144,6.96137557940821
"y_all[317]",4.334044938943,5.05883259590636
"y_all[318]",6.5339425371,7.94614179557471
"y_all[319]",5.42525356801,6.53336852610628
"y_all[320]",8.1390357445,6.68950858064
"y_all[321]",10.9309753589,10.9778641104896
"y_all[322]",7.9104219688,6.50711475450972
"y_all[323]",7.8393270067,6.27649108473481
"y_all[324]",5.821961391399,5.292510647865
"y_all[325]",8.2222959855,9.89293763182038
"y_all[326]",6.82508118556,6.91607439547617
"y_all[327]",4.53563710784,4.92347034757302
"y_all[328]",5.76784747161,6.49207366192818
"y_all[329]",6.5226929601,6.63645538272248
"y_all[331]",2.307306327384,3.2207583106094
"y_all[332]",2.1479637955703,0.862244032657204
"y_all[333]",6.15732428385,3.49479223130856
"y_all[334]",8.6715929133,7.11334182537857
"y_all[335]",6.3354297062,6.25168693498563
"y_all[336]",6.4542991432,7.80708392929017
"y_all[337]",7.5977323055,7.02826761723461
"y_all[338]",7.5301617728,9.4479993988057
"y_all[339]",6.1898130674,6.1925626607938
"y_all[340]",5.9017094747,5.67592635706488
"y_all[341]",5.4095028872,4.86501375607009
"y_all[342]",8.1553796365,8.23976586160893
"y_all[343]",3.9695579611,6.26728659424804
"y_all[344]",5.470083844,5.43651338302132
"y_all[345]",1.46504848988309,0.560732700897148
"y_all[347]",8.9959175585,10.0073796014414
"y_all[348]",7.5935025187,8.11378713223641
"y_all[349]",9.891361151,10.8222094190833
"y_all[350]",9.2881429689,8.69254436825923
"y_all[351]",8.6718619241,8.03982692196127
"y_all[352]",8.2298431621,9.2794052789276
"y_all[353]",7.1213423283,7.69884590859013
"y_all[354]",7.8258595765,7.45823797655059
"y_all[355]",10.1503229434,10.0489850232584
"y_all[356]",9.0498922222,7.14776700141462
"y_all[358]",6.3359921254,7.48341816299241
"y_all[359]",1.86618853503896,0.924083911910296
"y_all[360]",8.2991889792,7.85334408059678
"y_all[361]",2.561425782639,3.73320011810587
"y_all[362]",6.6810625855,4.14240323767033
"y_all[363]",4.20865673562,2.90245105663488
"y_all[365]",8.2200221562,6.84551541262197
"y_all[366]",7.2284184703,7.77072802872786
"y_all[367]",8.75069249,7.86978933104765
"y_all[368]",6.209268678,7.14929573065698
"y_all[369]",3.926667112735,5.29720215260133
"y_all[370]",3.5734321215839,5.29659746475837
"y_all[371]",3.818521800565,3.25078930881122
"y_all[372]",6.151411011,3.60562350854828
"y_all[373]",7.6534691966,6.53907655516763
"y_all[374]",6.9990387729,9.62353562147724
"y_all[375]",3.0463379886977,0.927379128765116
"y_all[376]",10.073535512,7.55754318664421
"y_all[377]",6.918420971,8.68792606215204
"y_all[378]",7.7186433449,7.68487113199214
"y_all[379]",7.0852283162,4.89426335851085
"y_all[381]",7.7698658195,5.88193069314117
"y_all[382]",8.6587072113,7.13783925694441
"y_all[383]",2.856842386448,2.11800958228327
"y_all[384]",7.3737219407,5.35169463044853
"y_all[385]",8.1695370545,6.60532926147522
"y_all[386]",5.47982824388,5.30212456513358
"y_all[388]",5.41991854549,7.11319903124093
"y_all[389]",1.23966493728405,0.400386168045196
"y_all[390]",5.0884692317,3.98750675407262
"y_all[391]",10.0215447911,9.40700721461211
"y_all[392]",7.5621894941,7.50917099232875
"y_all[393]",7.4981101009,8.07260368504702
"y_all[394]",8.3376442958,7.27041861819998
"y_all[395]",5.28989961498,6.30641574187175
"y_all[396]",3.65848093443,4.09191890669468
"y_all[397]",12.445316315,11.3714655219371
"y_all[398]",7.2076086056,7.24274666760186
"y_all[399]",8.1355426314,9.9927266240542
"y_all[400]",6.3657119001,5.76634263679856
"y_all[401]",10.3100998602,12.9487080555475
"y_all[402]",10.5806200533,10.8614366558935
"y_all[403]",5.3453496007,5.76936964941281
"y_all[404]",4.334132644066,9.06140030862649
"y_all[405]",5.18616722535,4.62495661149222
"y_all[406]",7.1883039431,7.29894764904867
"y_all[407]",7.4277717391,7.42772877304388
"y_all[408]",5.10831236151,3.38173996935418
"y_all[409]",10.1824116886,11.2978653530503
"y_all[410]",8.8891514521,10.0402848257882
"y_all[411]",4.47914936087,5.38380745480953
"y_all[412]",7.4501311858,8.51021267438133
"y_all[413]",9.6479727758,9.50023053979269
"y_all[414]",5.72777292202,5.08368126056686
"y_all[415]",6.58322403527,6.61216622852384
"y_all[416]",5.815273884166,5.03271895270949
"y_all[417]",8.7662666007,9.47909738006364
"y_all[418]",4.306458453578,1.94182127514873
"y_all[419]",2.607174798858,3.51661674018146
"y_all[420]",10.7563016794,10.7495644582995
"y_all[421]",9.9277639697,8.45496452956774
"y_all[422]",4.987049592492,4.57803646290731
"y_all[423]",6.9287673184,5.33526391465903
"y_all[424]",1.08270673082974,0.252671808564759
"y_all[425]",7.5031751543,8.02627072856674
"y_all[426]",8.7773849351,11.0607962421949
"y_all[427]",6.9710066432,6.26153053457948
"y_all[428]",6.0673308056,5.69796830761718
"y_all[429]",5.44936763778,4.95564331609388
"y_all[430]",5.3172546641578,4.70307620911511
"y_all[431]",3.623002370229,5.43544600378127
"y_all[432]",7.5270195339,9.41684591410368
"y_all[433]",3.910461826258,3.27096320217094
"y_all[434]",5.86316269148,2.44107261300605
"y_all[435]",8.4510417906,6.78985147703779
"y_all[436]",6.0950995566,5.77698583083781
"y_all[437]",6.4075937575,5.3316531556443
"y_all[438]",5.7817243517,4.89243469268708
"y_all[439]",4.86882400917,5.57838558394401
"y_all[440]",7.4209406496,8.53215779301939
"y_all[441]",5.97135904248,5.57542850464697
"y_all[442]",9.1449276605,6.87184074460801
"y_all[443]",5.67083637256,6.14752871006779
"y_all[444]",7.660693525,8.94307118235407
"y_all[445]",7.2007704491,8.5778228113728
"y_all[446]",1.4223067537092,1.2491588914819
"y_all[447]",3.257753731092,3.82219333824437
"y_all[448]",5.058226383185,4.72329597209991
"y_all[449]",7.2697949186,6.93618304648144
"y_all[450]",1.7929106583849,1.67551876040235
"y_all[451]",9.7148163963,10.2641364725286
"y_all[452]",6.1400545028,6.53208798752903
"y_all[453]",9.1900681123,9.21442748801434
"y_all[454]",4.88521615869,5.60643099291917
"y_all[455]",4.11390574602,3.31181739205058
"y_all[456]",3.876162702595,3.30277625748243
"y_all[457]",9.5336388065,10.5625943642143
"y_all[458]",2.147408111717,3.51794642630264
"y_all[459]",5.05186533517,6.22476342459116
"y_all[460]",7.3396759695,8.76237753574947
"y_all[461]",4.9143337743299,5.3524103365003
"y_all[462]",11.8859267517,12.201327609772
"y_all[463]",11.0971139787,12.9745180309191
"y_all[464]",7.4262195075,10.5469794127866
"y_all[465]",8.9960599813,10.7866113500483
"y_all[466]",8.8355400535,9.57066580841539
"y_all[467]",6.6917250764,5.89040862337253
"y_all[468]",7.8011110588,7.96839061018985
"y_all[469]",11.7668844391,12.2899599560569
"y_all[470]",9.3754714446,7.2255983256715
"y_all[471]",5.0327316272,7.10858574597826
"y_all[472]",5.7355259384,5.81429036012483
"y_all[473]",4.29208033488,3.19236411158666
"y_all[474]",10.2930568221,10.0416002140269
"y_all[475]",10.6720066206,11.6001003847174
"y_all[476]",4.255812500906,2.62074642217947
"y_all[477]",7.7193827062,7.49331970271138
"y_all[478]",7.8727042655,6.53635874390631
"y_all[479]",9.7170643583,8.87162280534499
"y_all[480]",5.8779590338,7.37317722708334
"y_all[481]",5.87025714491,6.0228459746626
"y_all[482]",4.1653312864365,6.07323928673707
"y_all[483]",5.90686331084,4.56923728386688
"y_all[484]",3.915414810822,4.20470951551064
"y_all[485]",11.9034022906,11.5282527673164
"y_all[486]",10.6207559095,10.9217958261868
"y_all[487]",8.5826720574,8.56835430969177
"y_all[488]",4.32315064462,3.43644866894764
"y_all[489]",1.44929617397847,1.60950942193714
"y_all[490]",6.803421882,4.63781610077712
"y_all[491]",2.133059254994,5.29339853324002
"y_all[492]",7.905549894,10.4419960289015
"y_all[493]",5.92819757764,6.22639346398489
"y_all[494]",9.7384212173,11.3349856639469
"y_all[495]",11.7891294416,10.0840238338218
"y_all[496]",2.1337508605585,2.1891130912066
"y_all[497]",5.405226000857,5.07718018900449
"y_all[498]",5.192655539,6.28307992100216
"y_all[499]",6.665531732,8.9865594996802
"y_all[500]",4.61233872425,5.34750182980113
"y_all[501]",6.44255711,7.57366359851691
"y_all[502]",6.5097328296,7.8298947953798
"y_all[503]",4.505815828482,2.98973057352566
"y_all[504]",7.2171474892,5.90209986838819
"y_all[505]",8.1172905127,9.28504825823263
"y_all[506]",10.1888038787,9.32186310947788
"y_all[507]",3.315428842941,4.77524644790615
"y_all[508]",6.13007630691,6.34306372185066
"y_all[509]",10.5339969955,12.2000115328543
"y_all[510]",4.90537197816,4.06024663521806
"y_all[511]",1.9777822329225,1.29697915981688
"y_all[512]",2.713871865607,2.5482623737466
"y_all[513]",5.6232126568,7.08155430195908
"y_all[514]",7.668870919,7.2082990995373
"y_all[515]",3.307181728486,1.78970543982221
"y_all[516]",8.4765463317,7.62346375147531
"y_all[517]",4.65370751521,5.14460344606449
"y_all[518]",9.8171338542,8.41802410107592
"y_all[519]",5.3447186781,4.60353593805531
"y_all[520]",8.1706913794,7.45097505330086
"y_all[521]",6.5802819432,6.70006965153099
"y_all[522]",8.8833746943,8.31377061066518
"y_all[523]",4.88415607068,7.57048735742779
"y_all[524]",9.4380599504,10.4253938212171
"y_all[525]",5.27822224148,5.31503707580484
"y_all[526]",4.409762044826,3.7610914079559
"y_all[527]",4.939701373185,4.82288108479494
"y_all[528]",7.6242185463,9.52483734845686
"y_all[529]",9.3042081475,8.80261674256828
"y_all[530]",6.898753407,9.5396581358527
"y_all[531]",4.51365886715,3.72597726176358
"y_all[532]",7.5669682858,6.87819270190084
"y_all[533]",5.2963524622,4.56762539412145
"y_all[534]",4.167239025783,4.16364796114103
"y_all[535]",9.4892682515,7.55677571249408
"y_all[536]",3.85095114027,2.42152730068028
"y_all[537]",5.02569318557,4.85744701460346
"y_all[538]",7.6864830146,8.56074485930287
"y_all[539]",9.1659090101,7.65557729591099
"y_all[540]",2.703546089702,2.77252144717288
"y_all[541]",5.11684880612,5.58777380804631
"y_all[543]",9.2869106085,8.36065032357118
"y_all[544]",8.197570469,6.98855249936065
"y_all[545]",9.6999260042,8.65551101361738
"y_all[546]",6.6152212549,7.10926087073861
"y_all[547]",6.18402522817,6.28364212238446
"y_all[548]",8.3322789374,9.76702334726285
"y_all[549]",1.9621999828144,1.57245583195391
"y_all[550]",5.44838387077,5.12340500325387
"y_all[552]",9.4416410247,8.98019922612129
"y_all[553]",4.24047496801974,3.69467535029047
"y_all[554]",5.39646400411,4.83128998955427
"y_all[555]",9.3123514515,7.10312180197087
"y_all[556]",4.61384199736,4.36031292790853
"y_all[557]",7.3206823133,8.88330733201047
"y_all[558]",6.3524056409,6.57532741680539
"y_all[559]",4.82486825622,4.05224815414893
"y_all[560]",5.041783675934,5.73764311384596
"y_all[561]",5.37646810315,5.10979790567465
"y_all[562]",6.2042198689,6.26191127563251
"y_all[563]",9.1530936012,8.90599431954854
"y_all[564]",5.4210099134,4.82280210847342
"y_all[565]",6.1321313282,7.26558981486324
"y_all[566]",8.5701480501,8.97400497984322
"y_all[567]",5.76383843145,6.41101736777734
"y_all[568]",6.2461007161,7.02880642744267
"y_all[569]",6.2882788634,7.13488118337223
"y_all[570]",9.058339702,9.43592877205262
"y_all[571]",4.593925813635,5.62745894395988
"y_all[572]",9.0577232037,10.3859100956228
"y_all[573]",7.0633950403,8.08678389978384
"y_all[574]",5.65211456359,4.42356055633373
"y_all[575]",9.2612373534,7.97744581963224
"y_all[576]",7.3028994886,7.09805713344173
"y_all[577]",8.4065641075,6.91738579916474
"y_all[578]",7.5437363015,5.55650609346435
"y_all[579]",4.46956072243,3.84177783414572
"y_all[580]",4.051938124889,4.83336715863501
"y_all[581]",2.8525675418703,0.686026605333629
"y_all[582]",9.0086514017,11.7285496241926
"y_all[583]",9.6880817041,9.2424179982294
"y_all[584]",9.7485196954,10.7982022445621
"y_all[585]",8.7229200194,6.88315063449096
"y_all[586]",7.335730754,7.48518409605783
"y_all[587]",8.6071350566,8.90886665507771
"y_all[588]",8.1256746937,9.23466494494163
"y_all[589]",9.7542138909,9.82717750427799
"y_all[590]",6.6090607593,5.8832133046029
"y_all[591]",3.502748682721,2.75820545971506
"y_all[592]",6.6441172414,7.38537489282266
"y_all[594]",5.18115461358,6.22628353678492
"y_all[595]",3.492895894739,4.45342614756642
"y_all[596]",8.9953059301,9.4882178713958
"y_all[597]",3.3837180275749,1.78053986275073
"y_all[598]",7.8660774618,7.87444843325853
"y_all[599]",7.1175005684,6.25643202624359
"y_all[600]",6.7935856248,5.85625479656443
"y_all[601]",4.314210002626,3.24918436538285
"y_all[602]",10.5704490177,9.00393315894639
"y_all[603]",8.9183568539,9.83564887681436
"y_all[604]",4.97036281,4.02590676079662
"y_all[605]",5.4016455928,4.78775362914133
"y_all[606]",6.1332084433,7.0727330372987
"y_all[607]",4.56577836693,5.66269287411772
"y_all[608]",6.4083983178,5.29292437037394
"y_all[609]",9.9091494811,12.3332338180315
"y_all[610]",8.0543103893,8.11383638012986
"y_all[611]",7.2615144242,8.40440863252039
"y_all[612]",6.3666787037,5.48923246564126
"y_all[613]",4.72495277161,5.53358800279091
"y_all[614]",5.3755548642,6.2356768376743
"y_all[615]",9.1159217272,8.71260807536621
"y_all[616]",7.6727807513,7.31289754412589
"y_all[617]",7.4404034071,7.71923655198866
"y_all[618]",3.743289824019,3.87120066954712
"y_all[619]",6.6236783777,6.14551593546314
"y_all[620]",5.8055227785,7.63697248872412
"y_all[621]",6.7674350084,5.62197003085583
"y_all[622]",3.599695923865,1.26820909335843
"y_all[623]",9.1208010522,7.67992171821501
"y_all[624]",8.6540612432,6.64090059864356
"y_all[625]",7.5048240223,4.90903524951752
"y_all[626]",4.90036665576,5.09290292957269
"y_all[627]",10.422995785,10.635773385436
"y_all[628]",8.1539812407,7.1894963106019
"y_all[629]",7.2857493785,7.22279076279734
"y_all[630]",9.7621039852,7.85383340817725
"y_all[631]",6.7434007025,10.1341954388805
"y_all[632]",9.4193089698,10.0449504656656
"y_all[633]",4.709684135903,3.69277166105899
