"","yhat_SN",""
"y_all[1]",3.9330027317969,2.52193401843431
"y_all[2]",6.8961774936,7.2764125776245
"y_all[4]",11.0908462239,9.25622786569272
"y_all[5]",9.1806423371,10.046991925793
"y_all[6]",3.923248453482,2.29477376168474
"y_all[7]",4.48984121872,1.9360407798607
"y_all[8]",7.3921906776,8.48706822209914
"y_all[9]",5.1450895986,6.93550964128861
"y_all[10]",3.606135200196,4.58023724920607
"y_all[11]",9.6769362637,7.37244184996756
"y_all[12]",6.8463575576,8.20697956326172
"y_all[13]",7.796960393,6.72772116366279
"y_all[14]",-0.6256665426233,-0.826499719763348
"y_all[15]",8.3154613852,7.81344068451024
"y_all[17]",7.7485184341,9.02653222609296
"y_all[18]",11.658663319,12.2974981656249
"y_all[19]",8.6879539479,10.0104932690448
"y_all[21]",9.287467929,9.67023264080726
"y_all[22]",5.7940496171,5.42880910868752
"y_all[23]",4.36777646636,4.78046685797435
"y_all[24]",6.059780369,5.70845067356136
"y_all[25]",7.8812455785,9.29859253071803
"y_all[26]",8.1251052165,6.95489337568518
"y_all[29]",7.8985766305,8.9827062681994
"y_all[31]",7.1971469993,7.78748938130615
"y_all[33]",8.328682077,8.51607407270946
"y_all[35]",3.612842174978,2.32076365033347
"y_all[36]",6.0963291923,7.76147422331376
"y_all[37]",6.5155026721,9.36955821582104
"y_all[38]",5.8303762875,4.74508867847275
"y_all[39]",6.3635047133,6.2136505978067
"y_all[40]",5.407373732,4.34923752778518
"y_all[41]",5.5103782777,7.0105920038131
"y_all[43]",6.4520186224,3.61425999415288
"y_all[44]",10.2115802821,8.91990395812431
"y_all[46]",5.11293628224,3.15294441847769
"y_all[49]",2.814678803694,2.98540749270984
"y_all[50]",9.271687703,8.53126437239172
"y_all[51]",8.9641250883,9.82143041950434
"y_all[52]",2.21567976424411,2.91371030023858
"y_all[53]",5.8754563397,4.7459753312842
"y_all[54]",4.98433022455,5.97452642223979
"y_all[56]",9.3328325483,10.1697211794311
"y_all[59]",8.3674466699,9.0358187922529
"y_all[60]",5.8953440924,7.13941065750559
"y_all[61]",10.3168850513,10.4167565029306
"y_all[62]",8.3808547503,10.5533085924531
"y_all[63]",5.28473750245,5.21419617035635
"y_all[64]",7.784186414,8.22624618271749
"y_all[65]",5.33533963721,4.42314553457537
"y_all[66]",6.4774750121,6.93220570839247
"y_all[67]",2.1850716966676,1.68644822067777
"y_all[68]",7.0887720464,7.23551239002914
"y_all[69]",2.653992165532,2.84138174728088
"y_all[70]",9.2314667224,8.35248402077283
"y_all[72]",7.8116819979,8.10775717327603
"y_all[73]",5.34599893254,5.59674464094464
"y_all[74]",4.69269983594,3.6470159289406
"y_all[75]",4.17338100292,5.88630641489432
"y_all[76]",7.2089859124,7.19130167507367
"y_all[77]",5.3467985015,1.51428734987557
"y_all[78]",3.556888786957,3.92800346111958
"y_all[79]",4.14046796713,4.73072093751331
"y_all[81]",6.9319852484,7.87301967105115
"y_all[83]",11.4171472239,10.4306584860622
"y_all[84]",3.533970055505,4.80461277956128
"y_all[86]",4.7816483795,4.73115244885915
"y_all[88]",4.32481206407,3.45731085306759
"y_all[89]",5.8453431935,8.28718350660448
"y_all[90]",7.3229317218,10.669721448262
