"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.32016429483,0.0232291304605218,0.27527228325,0.3659067175
"2",0.75,0.39404865837,0.0158769574593377,0.36400917075,0.4261447195
"3",0.85,0.46060114306,0.0242736926709321,0.41120343075,0.506656877
"4",0.95,0.45854599435,0.0201482784362679,0.4189186915,0.49798337725
"5",1.9,4.1390898288,0.0247802519198818,4.0899049,4.18793601
"6",-0.5,-1.00008374624,0.0256446265087267,-1.0532622,-0.9477157345
"7",-1.4,-3.1599859627,0.0245417178499168,-3.205166275,-3.1138317575
"8",0,0.0028980436283037,0.0200504559839025,-0.036295540125,0.0419695933
"9",0,0.010525000900911,0.0206941535998278,-0.027960281475,0.052944181925
"10",92.1700000000001,92.1700000000001,92.1700000000001,92.1700000000001,92.1700000000001
