"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.110660804062,0.0446175275896063,0.0459251521,0.21585519075
"2",0.75,0.136413433857,0.0460731002452242,0.0616038736,0.23732871825
"3",0.85,0.228290858455,0.0639200065982324,0.1253238245,0.3722815015
"4",0.95,0.202064155509,0.0607830315506027,0.10602075425,0.34167971275
"5",0.6,0.50578505994,0.121705213270607,0.26290228775,0.74351767575
"6",0.7,0.48521383711,0.13294941294617,0.23543739475,0.755742032
"7",0.6,0.09974975188103,0.214713777998782,-0.29516517525,0.514979487
"8",0.5,0.3860922429244,0.175527395701174,0.012769139,0.72597630575
"9",1.9,0.81318953057,0.101233674875764,0.60985921925,1.006540575
"10",-0.5,-0.2008273784888,0.0878071996312209,-0.3752923265,-0.0332569503
"11",-1.4,-0.65572548898,0.092228167567391,-0.83583380725,-0.468166997
"12",0,-0.0001150539332399,0.0805726843830595,-0.1534856415,0.1555431405
"13",0,0.04176998084015,0.0848691293549297,-0.1210060565,0.200757806
"14",47,47,47,47,47
