"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.102472233809,0.0465783815394083,0.036556890475,0.21392153225
"2",0.75,0.099485054862,0.0398265836005616,0.042753468925,0.1966015865
"3",0.85,0.077908613508,0.0397955910188785,0.0235634394,0.17438667725
"4",0.95,0.150337815156,0.0492835589216376,0.072358027975,0.263625313
"5",1.9,0.89742385399,0.0578279109746527,0.782644522,1.011412785
"6",-0.5,-0.207355829234,0.0553919365434962,-0.32222042925,-0.094241846875
"7",-1.4,-0.63919094928,0.0543189162880669,-0.73918993175,-0.5370364415
"8",0,-0.0145997745770974,0.0468021912189266,-0.10608625725,0.07660184865
"9",0,0.027974293626338,0.0477952587311527,-0.060911391425,0.125945723
"10",36.0900000000001,36.0900000000001,36.0900000000001,36.0900000000001,36.0900000000001
