"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0692801104931,0.0618660518275931,0.0085436428325,0.240350836
"2",0.75,0.0621643197273,0.0558771517870853,0.00677062724,0.20620686175
"3",0.85,0.0999366191141,0.0902606082283309,0.01282609585,0.348918651
"4",0.95,0.08115219128811,0.0770219858956643,0.009507613875,0.30014189775
"5",0.6,2.4932789892,0.0533651155044027,2.3867801675,2.5975196
"6",0.7,3.4162346547,0.045610431391226,3.3305448225,3.5090437
"7",0.6,3.5032387957,0.0659901235520477,3.3818657,3.6308554625
"8",0.5,3.3469622475,0.0542518557287091,3.23157587,3.452013355
"9",1.9,4.8596569068,0.0278746651901054,4.80366998,4.9128960975
"10",-0.5,-1.1823889045,0.0253430514594096,-1.2327432225,-1.1340245
"11",-1.4,-3.6637908258,0.0270196651718487,-3.7165563675,-3.608842645
"12",0,-0.011820205213289,0.0211168206211159,-0.05201619935,0.028975335025
"13",0,0.013482615457364,0.0208578573947498,-0.026522028625,0.05255625
"14",34.6900000000001,34.6900000000001,34.6900000000001,34.6900000000001,34.6900000000001
