"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0721808409064,0.0637604988026749,0.0090445895675,0.24812141625
"2",0.75,0.0646381512729,0.0581357760115799,0.0069618449525,0.2146150295
"3",0.85,0.0994333634609,0.0898611645634768,0.0127724793,0.34728923025
"4",0.95,0.08249313974575,0.0786440924745169,0.0094967366825,0.30638561725
"5",0.6,2.2351098403,0.0539125993558412,2.1275183525,2.340419885
"6",0.7,3.0131132928,0.0459131779709251,2.9268547,3.1065383275
"7",0.6,3.0669366966,0.0666662655940342,2.94431991,3.1958609925
"8",0.5,2.9710157305,0.0533808538571383,2.857481815,3.07438025
"9",1.9,4.3089338953,0.0275731105544909,4.2535526775,4.361597065
"10",-0.5,-1.05662068531,0.0252764134968967,-1.1068426625,-1.0083834025
"11",-1.4,-3.2391396633,0.0272604178441865,-3.292375365,-3.18370192
"12",0,-0.0110343247239885,0.0209626572905564,-0.050936867575,0.029463387475
"13",0,0.0118829703352464,0.0213593028331464,-0.02908342835,0.051895977825
"14",32.5700000000001,32.5700000000001,32.5700000000001,32.5700000000001,32.5700000000001
