"","Actual","mean","sd","2.5%","97.5%"
"1","0.5",0.423544200632,0.175256383938507,0.12598825225,0.78591292875
"2","0.75",0.428500102988,0.176390409459725,0.118578923,0.77243875725
"3","0.85",0.431481477596,0.183896822362938,0.119480975,0.799317917
"4","0.95",0.427306472891,0.180079860754301,0.11967530675,0.7930106575
"5","0.6-0.7-0.6-0.5",0.40699009085511,0.769106391476753,-1.04724063,1.8658041675
"6","1.9",2.164256220214,0.786557027497839,0.6183364665,3.724757155
"7","-0.5",-0.55532249035116,0.71715426953733,-1.9314251575,0.84223429
"8","-1.4",-1.5915426104623,0.742445746892323,-2.99852956,-0.176951635500001
"9","0",-0.0631104874158,0.696248270304078,-1.3937644325,1.3260184825
"10","0",0.03245655175499,0.73515354526858,-1.3768905125,1.5337541675
"11","37.3400000000001",37.3400000000001,37.3400000000001,37.3400000000001,37.3400000000001
