"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0691005781798,0.0615174615565988,0.0085901803675,0.23910483975
"2",0.75,0.0621866971691,0.0558894130137789,0.0067748137325,0.20625877025
"3",0.85,0.1001421556405,0.090277849222879,0.012898928,0.34910053775
"4",0.95,0.08098075725538,0.0770057160030741,0.0094499898625,0.299993215
"5",0.6,2.4916262154,0.0535353564253203,2.3847876025,2.5961993875
"6",0.7,3.4153201896,0.0456690901102355,3.32952012,3.5082486225
"7",0.6,3.5007136563,0.0662463682758503,3.378869225,3.628825925
"8",0.5,3.3462846468,0.0539618156381988,3.2315151825,3.4507740575
"9",1.9,4.8587056161,0.0277617478419366,4.8029454175,4.91172911
"10",-0.5,-1.1811977419,0.0253282138556352,-1.23152261,-1.1328616025
"11",-1.4,-3.6607313614,0.0270860442400877,-3.713626495,-3.6056482375
"12",0,-0.011715116146659,0.0210636926312898,-0.051809980725,0.028977786775
"13",0,0.012860284049006,0.021002814057334,-0.027422381825,0.05220547045
"14",32.36,32.36,32.36,32.36,32.36
