"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0806955369444,0.0708701131490062,0.0099504553875,0.2759909375
"2",0.75,0.0701286907187,0.0627369997688209,0.0074909749575,0.23205972025
"3",0.85,0.0943859299723,0.0851486671089397,0.012464127625,0.328612736
"4",0.95,0.08502954776761,0.0796547094789332,0.0101105192625,0.31117972675
"5",0.6,1.09676289704,0.0538776470836166,0.989241186,1.202004665
"6",0.7,1.2960936617,0.0459142170553399,1.2098331,1.3895208275
"7",0.6,1.27315380354,0.0668355924205815,1.1502256575,1.4024055
"8",0.5,1.3781530492,0.0529737469948326,1.2654850325,1.4807292475
"9",1.9,1.9023913311,0.0273879417178459,1.84738194,1.9547008225
"10",-0.5,-0.48936689826,0.0254185360889303,-0.539871229,-0.44085840875
"11",-1.4,-1.4350646451,0.0273725140339132,-1.48851921,-1.37939891
"12",0,-0.009071951790696,0.0209544447644359,-0.048958861925,0.03140989485
"13",0,0.012278055631142,0.0216759602838242,-0.029295681625,0.052884266225
"14",40.3400000000001,40.3400000000001,40.3400000000001,40.3400000000001,40.3400000000001
