"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0691406928356,0.0616516400452866,0.008560842255,0.23956921525
"2",0.75,0.0621322329531,0.0558395845605247,0.0067705765875,0.206073412
"3",0.85,0.1000441580111,0.0902736477076267,0.0128627749,0.3490271415
"4",0.95,0.08103848213224,0.0769881637524018,0.00947647117,0.29996503625
"5",0.6,2.4956974181,0.0534423840202312,2.3890443375,2.6000889425
"6",0.7,3.4208924244,0.0456279542971756,3.33516972,3.5137371075
"7",0.6,3.5074872802,0.0661168450096082,3.385881115,3.6353490425
"8",0.5,3.3514280514,0.0541150097139731,3.2363326775,3.456214155
"9",1.9,4.866083264,0.0278189488203975,4.8102082,4.919215955
"10",-0.5,-1.1833648248,0.0253368146614142,-1.2337068175,-1.1350123
"11",-1.4,-3.6674921705,0.0270485065866918,-3.72031398,-3.6124853425
"12",0,-0.011807072024623,0.021092251704048,-0.051956299425,0.02894100325
"13",0,0.01316391538203,0.0209234927977026,-0.02696661545,0.05236050675
"14",32.1099999999999,32.1099999999999,32.1099999999999,32.1099999999999,32.1099999999999
