"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0694587361978,0.0621098189276445,0.0085320269975,0.24125013825
"2",0.75,0.0622404323899,0.0559641122113727,0.0067713876175,0.206517098
"3",0.85,0.0998313630635,0.0902389138879936,0.012793348625,0.3487828615
"4",0.95,0.08128390256351,0.0770724083850843,0.00954025024,0.300384919
"5",0.6,2.4884913346,0.0532989869769471,2.382124395,2.5926027675
"6",0.7,3.4078352268,0.0456125914373581,3.3221413225,3.5006487
"7",0.6,3.4950036054,0.0658642363794442,3.3738619875,3.62237688
"8",0.5,3.3389786384,0.0543741950416352,3.2233320625,3.44426656
"9",1.9,4.8482926662,0.0279290175974856,4.7921965625,4.90163564
"10",-0.5,-1.1802488295,0.0253480581537909,-1.2306131275,-1.1318748
"11",-1.4,-3.6563524942,0.0269972510849755,-3.7090742575,-3.6014499475
"12",0,-0.0117693605281401,0.0211377548501201,-0.052005202525,0.02906662255
"13",0,0.0138123708680519,0.0208030256769396,-0.0260871084,0.0527832881
"14",41.8900000000001,41.8900000000001,41.8900000000001,41.8900000000001,41.8900000000001
