"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.096839336036,0.0470819299904282,0.033005866975,0.2119316925
"2",0.75,0.106318560387,0.0413051599841426,0.042627585425,0.199211566
"3",0.85,0.192941754139,0.050059083887959,0.112216847,0.30581607725
"4",0.95,0.162761874085,0.0484839498069436,0.087004582575,0.27517737225
"5",0.6,0.50509603143,0.084261939237809,0.3369374645,0.66968891
"6",0.7,0.52567471017,0.0855736581407763,0.3649046565,0.699801747
"7",0.6,0.25257082359271,0.138913246404621,-0.00292705575249999,0.52121176225
"8",0.5,0.48959568269,0.111632162331321,0.2521691205,0.705755635
"9",1.9,0.7997354082,0.0605037801065399,0.678212085,0.9152944625
"10",-0.5,-0.20287183249,0.0539649510341232,-0.31009530075,-0.099885631675
"11",-1.4,-0.64308395108,0.0563979441216137,-0.753221013,-0.528391078
"12",0,-5.726777212e-06,0.0467249395196426,-0.088946927675,0.0902620834499999
"13",0,0.032311704870567,0.0501516978157871,-0.063877504975,0.1262623475
"14",41.3000000000011,41.3000000000011,41.3000000000011,41.3000000000011,41.3000000000011
