"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.125774285457,0.0470434687791193,0.055681359225,0.23490589175
"2",0.75,0.160614041552,0.0535239489648426,0.072689322625,0.276975836
"3",0.85,0.249124659632,0.0750727685971418,0.12877743425,0.41846425975
"4",0.95,0.226853218191,0.0715987145305619,0.11376065925,0.39092751275
"5",0.6,0.511741705928,0.154319241678268,0.2037722735,0.81318086375
"6",0.7,0.4567405954741,0.172136850171316,0.1333414175,0.80700818625
"7",0.6,0.00508827220968,0.272112160795948,-0.49539733425,0.53131933225
"8",0.5,0.31985069646167,0.225201280418897,-0.1591220665,0.75592123275
"9",1.9,0.84100519232,0.135416971177556,0.5690168855,1.0996445375
"10",-0.5,-0.20491085745209,0.115401459271904,-0.4342030935,0.015320193325
"11",-1.4,-0.67921148843,0.122418268516207,-0.918276732,-0.43025733025
"12",0,-0.00049433484183297,0.109474617596589,-0.20887992375,0.210999442
"13",0,0.047601950973239,0.114043669273548,-0.17112983625,0.26124329175
"14",51.03,51.03,51.03,51.03,51.03
