"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0700563059026,0.0620993707054753,0.0087704250125,0.24152705425
"2",0.75,0.063072219047,0.0567061476193515,0.0068413879675,0.2092923725
"3",0.85,0.100087287797,0.0901926514782423,0.012907686875,0.34878498175
"4",0.95,0.08146740593234,0.0775955974215046,0.00944603404,0.302263069
"5",0.6,2.4080365597,0.0537792529748309,2.300711205,2.513086115
"6",0.7,3.2852139816,0.0458230491002688,3.1991247075,3.3784556875
"7",0.6,3.3587896262,0.0665234411796574,3.2364356175,3.4874377
"8",0.5,3.2245703604,0.053597065163636,3.1105766025,3.3283535525
"9",1.9,4.6815244304,0.0276406380208977,4.626007555,4.7343166175
"10",-0.5,-1.140489469,0.0252977399761805,-1.1907537825,-1.0922115025
"11",-1.4,-3.5237080789,0.0271940054975641,-3.57681404,-3.4684054275
"12",0,-0.011283452189274,0.020996341112267,-0.051250113275,0.0292793339
"13",0,0.0122830231907479,0.0212171909837009,-0.0284108101,0.052029808425
"14",32.53,32.53,32.53,32.53,32.53
