"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.0698453445266,0.0626058090564771,0.008517528625,0.2430924125
"2",0.75,0.0624629857875,0.0562276577700033,0.0067708503125,0.20745172825
"3",0.85,0.0996318665706,0.0901617738853497,0.01274387855,0.34840601775
"4",0.95,0.08154856535113,0.0771746276813143,0.0096056466825,0.30087617275
"5",0.6,2.476774618,0.0531851518469973,2.37063494,2.5806637075
"6",0.7,3.3876327246,0.0456593633682932,3.3018510175,3.48054132
"7",0.6,3.4750168299,0.0656118550338098,3.3543394575,3.60190202
"8",0.5,3.3198126196,0.0545808454902038,3.2037265525,3.4255007575
"9",1.9,4.8213461315,0.0280333998822332,4.76504033,4.87488842
"10",-0.5,-1.1748588314,0.0253570587929986,-1.225241035,-1.1264677
"11",-1.4,-3.6382369405,0.026964624839411,-3.690894945,-3.58340075
"12",0,-0.011532962861166,0.0211710841325027,-0.051832248175,0.029367408575
"13",0,0.0144897784691476,0.0207170093745944,-0.0252447238,0.053299558525
"14",33.8900000000001,33.8900000000001,33.8900000000001,33.8900000000001,33.8900000000001
