"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.439126101845,0.180460069885456,0.133488419,0.7871266735
"2",0.75,0.445741492731,0.181705866673886,0.117298684,0.78887570425
"3",0.85,0.444759438794,0.183505105096747,0.13261863575,0.812301265
"4",0.95,0.453618027123,0.189467658100417,0.13114087,0.82643388775
"5",0.6,0.2188224317339,0.78787034534072,-1.3535024775,1.757807285
"6",0.7,0.0161138948444,0.797398075037779,-1.4819841875,1.6386758675
"7",0.6,-0.23443023948769,0.913145011815792,-1.91394332,1.53147863
"8",0.5,-0.11309918901073,0.852014558294012,-1.92521929,1.53670691
"9",1.9,2.12177188905083,0.790911788991869,0.53320619675,3.632372075
"10",-0.5,-0.4955928510758,0.715439757730823,-1.9171067575,0.86974560075
"11",-1.4,-1.616278283056,0.743436807898832,-3.068103275,-0.104398674
"12",0,-0.02357097400444,0.71121518350994,-1.37737334,1.35042411
"13",0,0.07769764823384,0.737281274077451,-1.336382125,1.458868205
"14",32.95,32.95,32.95,32.95,32.95
