"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.4188776941066,0.236092695495663,0.026398912725,0.8252258205
"2",0.75,0.4904348446928,0.2341977630999,0.04072779705,0.84871943775
"3",0.85,0.8930423286418,0.118187254982442,0.5251157485,0.983177611
"4",0.95,0.8647438965925,0.14379897104798,0.352586363,0.97539678825
"5",1.2,1.30505112765,0.183337463682224,0.94550492425,1.6767377425
"6",0.6,1.1877117760001,0.415176952722009,0.0117986580775,1.8294550075
"7",0.7,1.1674458570698,0.429496893859617,0.132597123,1.85076222
"8",0.6,1.976779609654,0.771469690276464,0.26296963425,3.106301095
"9",0.5,1.57248657401155,0.766503868027564,-0.25718466875,2.6851507725
"10",1.9,2.2739676672,0.289574828231288,1.7072607075,2.814149315
"11",-0.5,-0.43817568127,0.0977017777309935,-0.6317823525,-0.24834784075
"12",-1.4,-1.7248584601,0.213766804827816,-2.1510596375,-1.3447152275
"13",0,0.00973224751428,0.0392881691285257,-0.051028548775,0.11392594775
"14",0,0.039288635261156,0.05459582219827,-0.030387066325,0.2008267845
"15",64.7999999999993,64.7999999999993,64.7999999999993,64.7999999999993,64.7999999999993
