"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.50614162658,0.142254382649384,0.23226645875,0.76517046775
"2",0.75,0.73788833231,0.0972598616426334,0.499266936,0.8762630445
"3",0.85,0.7387402734,0.128109157622633,0.42209603425,0.90383449425
"4",0.95,0.90339272263,0.02753339255346,0.839184366,0.9446914085
"5",1.2,1.25709772795,0.0981274110041965,1.0617926375,1.4509304375
"6",1.9,2.0901733503,0.14953803224983,1.7968067975,2.3588450825
"7",-0.5,-0.56011082312,0.0510400940521495,-0.65395143425,-0.46287330475
"8",-1.4,-1.5333247787,0.114168023116571,-1.7392919975,-1.3235460025
"9",0,-0.0149725484975924,0.0242985358615045,-0.065561602025,0.03058169075
"10",0,0.018902932610337,0.0243947023786923,-0.0287852847,0.0656983885
"11",127.739999999998,127.739999999998,127.739999999998,127.739999999998,127.739999999998
