"","Actual","mean","sd","2.5%","97.5%"
"1",0.5,0.1444023382343,0.118418712640192,0.014397579025,0.4505281445
"2",0.75,0.1415233641439,0.122489684813881,0.014775429975,0.48391248225
"3",0.85,0.2270231021742,0.174072188697093,0.02424283355,0.6372873965
"4",0.95,0.1962365257389,0.147564466512272,0.0266161178,0.558410108
"5",1.2,1.5368758867,0.0814951809732519,1.381479955,1.711131585
"6",0.6,1.5256181315,0.117438778788474,1.294932355,1.75614012
"7",0.7,1.5607909988,0.10462252611175,1.3620107775,1.75353079
"8",0.6,2.5300124836,0.145386285912381,2.239253645,2.8158112275
"9",0.5,2.0347348931,0.120852541476027,1.78594431,2.2779005875
"10",1.9,3.3411136062,0.0584452999827356,3.2326056575,3.454003085
"11",-0.5,-0.66941345847,0.0615925123563662,-0.78700843975,-0.5525768295
"12",-1.4,-2.4388556487,0.0560510923952674,-2.5437477125,-2.3244407025
"13",0,-0.005730646798451,0.0305769407955441,-0.064792550225,0.053741297875
"14",0,0.024740824360674,0.030657145973468,-0.033048577275,0.08414884215
"15",15.3500000000022,15.3500000000022,15.3500000000022,15.3500000000022,15.3500000000022
